good,good,18/18
color,color,7/7
good,good,18/18
scratch,scratch,16/20
good,good,18/18
liquid,liquid,6/9
good,good,18/18
hole,hole,4/9
good,good,14/19
broken_large,broken_large,12/19
good,good,13/19
broken_small,broken_small,21/21
good,good,10/19
contamination,contamination,13/20
good,good,45/57
bent_wire,bent_wire,1/12
good,good,39/57
cable_swap,cable_swap,7/11
good,good,39/57
cut_inner_insulation,cut_inner_insulation,5/13
good,good,42/57
cut_outer_insulation,cut_outer_insulation,4/9
good,good,45/57
missing_cable,missing_cable,8/11
good,good,53/57
missing_wire,missing_wire,2/9
good,good,50/57
poke_insulation,poke_insulation,5/9
good,good,22/22
crack,crack,6/22
good,good,22/22
faulty_imprint,faulty_imprint,2/21
good,good,22/22
poke,poke,3/20
good,good,22/22
scratch,scratch,2/22
good,good,22/22
squeeze,squeeze,1/19
good,good,27/27
color,color,18/18
good,good,27/27
cut,cut,10/16
good,good,27/27
hole,hole,15/16
good,good,27/27
metal_contamination,metal_contamination,7/16
good,good,27/27
thread,thread,6/18
good,good,20/20
bent,bent,4/11
good,good,20/20
broken,broken,4/11
good,good,20/20
glue,glue,0/10
good,good,20/20
metal_contamination,metal_contamination,0/10
good,good,20/20
thread,thread,4/10
good,good,2/39
crack,crack,17/17
good,good,1/39
cut,cut,16/16
good,good,1/39
hole,hole,17/17
good,good,1/39
print,print,16/16
good,good,31/31
color,color,0/18
good,good,31/31
cut,cut,1/18
good,good,31/31
fold,fold,1/16
good,good,31/31
glue,glue,3/18
good,good,31/31
poke,poke,8/17
good,good,6/21
bent,bent,21/24
good,good,4/21
color,color,13/21
good,good,4/21
flip,flip,12/22
good,good,11/21
scratch,scratch,21/22
good,good,23/25
color,color,10/24
good,good,24/25
contamination,contamination,9/20
good,good,24/25
crack,crack,7/25
good,good,24/25
faulty_imprint,faulty_imprint,13/18
good,good,24/25
scratch,scratch,15/23
good,good,23/25
pill_type,pill_type,5/8
good,good,37/40
manipulated_front,manipulated_front,8/23
good,good,36/40
scratch_head,scratch_head,2/23
good,good,36/40
scratch_neck,scratch_neck,5/24
good,good,39/40
thread_side,thread_side,2/22
good,good,40/40
thread_top,thread_top,5/22
good,good,29/32
crack,crack,15/16
good,good,31/32
glue_strip,glue_strip,5/17
good,good,31/32
gray_stroke,gray_stroke,6/15
good,good,27/32
oil,oil,1/17
good,good,31/32
rough,rough,3/14
good,good,9/11
defective,defective,22/29
good,good,39/59
bent_lead,bent_lead,1/9
good,good,41/59
cut_lead,cut_lead,2/9
good,good,40/59
damaged_case,damaged_case,5/9
good,good,52/59
misplaced,misplaced,3/9
good,good,31/31
broken_teeth,broken_teeth,1/18
good,good,31/31
fabric_border,fabric_border,0/16
good,good,31/31
fabric_interior,fabric_interior,0/15
good,good,31/31
rough,rough,0/16
good,good,31/31
split_teeth,split_teeth,0/17
good,good,31/31
squeezed_teeth,squeezed_teeth,0/15
