good,good,17/18
color,color,7/7
good,good,17/18
scratch,scratch,20/20
good,good,17/18
liquid,liquid,9/9
good,good,17/18
hole,hole,6/9
good,good,17/19
broken_large,broken_large,18/19
good,good,17/19
broken_small,broken_small,21/21
good,good,16/19
contamination,contamination,13/20
good,good,10/57
bent_wire,bent_wire,12/12
good,good,14/57
cable_swap,cable_swap,10/11
good,good,10/57
cut_inner_insulation,cut_inner_insulation,10/13
good,good,13/57
cut_outer_insulation,cut_outer_insulation,9/9
good,good,14/57
missing_cable,missing_cable,11/11
good,good,11/57
missing_wire,missing_wire,8/9
good,good,13/57
poke_insulation,poke_insulation,8/9
good,good,22/22
crack,crack,4/22
good,good,22/22
faulty_imprint,faulty_imprint,0/21
good,good,22/22
poke,poke,0/20
good,good,22/22
scratch,scratch,0/22
good,good,22/22
squeeze,squeeze,0/19
good,good,25/27
color,color,18/18
good,good,26/27
cut,cut,16/16
good,good,24/27
hole,hole,16/16
good,good,19/27
metal_contamination,metal_contamination,16/16
good,good,26/27
thread,thread,16/18
good,good,20/20
bent,bent,6/11
good,good,20/20
broken,broken,8/11
good,good,20/20
glue,glue,4/10
good,good,20/20
metal_contamination,metal_contamination,1/10
good,good,20/20
thread,thread,8/10
good,good,2/39
crack,crack,17/17
good,good,1/39
cut,cut,16/16
good,good,1/39
hole,hole,17/17
good,good,0/39
print,print,14/16
good,good,31/31
color,color,17/18
good,good,31/31
cut,cut,18/18
good,good,31/31
fold,fold,12/16
good,good,31/31
glue,glue,17/18
good,good,31/31
poke,poke,15/17
good,good,6/21
bent,bent,23/24
good,good,1/21
color,color,21/21
good,good,3/21
flip,flip,22/22
good,good,7/21
scratch,scratch,22/22
good,good,21/25
color,color,9/24
good,good,21/25
contamination,contamination,10/20
good,good,22/25
crack,crack,5/25
good,good,22/25
faulty_imprint,faulty_imprint,15/18
good,good,20/25
scratch,scratch,16/23
good,good,24/25
pill_type,pill_type,7/8
good,good,37/40
manipulated_front,manipulated_front,12/23
good,good,38/40
scratch_head,scratch_head,6/23
good,good,38/40
scratch_neck,scratch_neck,4/24
good,good,40/40
thread_side,thread_side,1/22
good,good,40/40
thread_top,thread_top,6/22
good,good,0/32
crack,crack,16/16
good,good,0/32
glue_strip,glue_strip,17/17
good,good,0/32
gray_stroke,gray_stroke,15/15
good,good,0/32
oil,oil,17/17
good,good,0/32
rough,rough,14/14
good,good,2/11
defective,defective,27/29
good,good,39/59
bent_lead,bent_lead,5/9
good,good,47/59
cut_lead,cut_lead,4/9
good,good,51/59
damaged_case,damaged_case,9/9
good,good,39/59
misplaced,misplaced,8/9
good,good,31/31
broken_teeth,broken_teeth,1/18
good,good,31/31
fabric_border,fabric_border,1/16
good,good,31/31
fabric_interior,fabric_interior,0/15
good,good,31/31
rough,rough,0/16
good,good,31/31
split_teeth,split_teeth,0/17
good,good,31/31
squeezed_teeth,squeezed_teeth,0/15
