good,good,13/18
color,color,6/7
good,good,13/18
scratch,scratch,20/20
good,good,13/18
liquid,liquid,9/9
good,good,13/18
hole,hole,9/9
good,good,18/19
broken_large,broken_large,18/19
good,good,18/19
broken_small,broken_small,21/21
good,good,17/19
contamination,contamination,14/20
good,good,0/57
bent_wire,bent_wire,12/12
good,good,0/57
cable_swap,cable_swap,11/11
good,good,1/57
cut_inner_insulation,cut_inner_insulation,11/13
good,good,0/57
cut_outer_insulation,cut_outer_insulation,9/9
good,good,0/57
missing_cable,missing_cable,11/11
good,good,0/57
missing_wire,missing_wire,9/9
good,good,0/57
poke_insulation,poke_insulation,9/9
good,good,22/22
crack,crack,16/22
good,good,20/22
faulty_imprint,faulty_imprint,10/21
good,good,22/22
poke,poke,12/20
good,good,22/22
scratch,scratch,8/22
good,good,22/22
squeeze,squeeze,11/19
good,good,1/27
color,color,18/18
good,good,1/27
cut,cut,16/16
good,good,0/27
hole,hole,16/16
good,good,0/27
metal_contamination,metal_contamination,16/16
good,good,0/27
thread,thread,18/18
good,good,6/20
bent,bent,11/11
good,good,7/20
broken,broken,11/11
good,good,6/20
glue,glue,10/10
good,good,7/20
metal_contamination,metal_contamination,10/10
good,good,7/20
thread,thread,10/10
good,good,0/39
crack,crack,17/17
good,good,0/39
cut,cut,16/16
good,good,0/39
hole,hole,17/17
good,good,0/39
print,print,16/16
good,good,30/31
color,color,18/18
good,good,30/31
cut,cut,18/18
good,good,30/31
fold,fold,15/16
good,good,23/31
glue,glue,18/18
good,good,30/31
poke,poke,17/17
good,good,0/21
bent,bent,24/24
good,good,0/21
color,color,21/21
good,good,0/21
flip,flip,22/22
good,good,0/21
scratch,scratch,22/22
good,good,0/25
color,color,24/24
good,good,0/25
contamination,contamination,20/20
good,good,0/25
crack,crack,25/25
good,good,0/25
faulty_imprint,faulty_imprint,18/18
good,good,0/25
scratch,scratch,23/23
good,good,0/25
pill_type,pill_type,8/8
good,good,29/40
manipulated_front,manipulated_front,18/23
good,good,32/40
scratch_head,scratch_head,18/23
good,good,30/40
scratch_neck,scratch_neck,19/24
good,good,34/40
thread_side,thread_side,7/22
good,good,34/40
thread_top,thread_top,11/22
good,good,0/32
crack,crack,16/16
good,good,0/32
glue_strip,glue_strip,17/17
good,good,0/32
gray_stroke,gray_stroke,15/15
good,good,0/32
oil,oil,17/17
good,good,0/32
rough,rough,14/14
good,good,9/11
defective,defective,20/29
good,good,24/59
bent_lead,bent_lead,6/9
good,good,28/59
cut_lead,cut_lead,5/9
good,good,30/59
damaged_case,damaged_case,9/9
good,good,20/59
misplaced,misplaced,9/9
good,good,31/31
broken_teeth,broken_teeth,3/18
good,good,31/31
fabric_border,fabric_border,5/16
good,good,31/31
fabric_interior,fabric_interior,3/15
good,good,31/31
rough,rough,2/16
good,good,31/31
split_teeth,split_teeth,1/17
good,good,31/31
squeezed_teeth,squeezed_teeth,0/15
