good,good,17/18
color,color,7/7
good,good,17/18
scratch,scratch,18/20
good,good,17/18
liquid,liquid,6/9
good,good,17/18
hole,hole,6/9
good,good,13/19
broken_large,broken_large,18/19
good,good,10/19
broken_small,broken_small,21/21
good,good,11/19
contamination,contamination,15/20
good,good,19/57
bent_wire,bent_wire,8/12
good,good,28/57
cable_swap,cable_swap,10/11
good,good,19/57
cut_inner_insulation,cut_inner_insulation,9/13
good,good,28/57
cut_outer_insulation,cut_outer_insulation,5/9
good,good,26/57
missing_cable,missing_cable,10/11
good,good,22/57
missing_wire,missing_wire,3/9
good,good,21/57
poke_insulation,poke_insulation,7/9
good,good,22/22
crack,crack,6/22
good,good,22/22
faulty_imprint,faulty_imprint,1/21
good,good,22/22
poke,poke,4/20
good,good,22/22
scratch,scratch,0/22
good,good,22/22
squeeze,squeeze,2/19
good,good,23/27
color,color,18/18
good,good,23/27
cut,cut,16/16
good,good,19/27
hole,hole,16/16
good,good,12/27
metal_contamination,metal_contamination,16/16
good,good,23/27
thread,thread,18/18
good,good,20/20
bent,bent,8/11
good,good,20/20
broken,broken,8/11
good,good,20/20
glue,glue,7/10
good,good,20/20
metal_contamination,metal_contamination,6/10
good,good,20/20
thread,thread,8/10
good,good,0/39
crack,crack,9/17
good,good,0/39
cut,cut,16/16
good,good,0/39
hole,hole,13/17
good,good,0/39
print,print,15/16
good,good,31/31
color,color,10/18
good,good,31/31
cut,cut,17/18
good,good,31/31
fold,fold,14/16
good,good,31/31
glue,glue,16/18
good,good,31/31
poke,poke,17/17
good,good,0/21
bent,bent,23/24
good,good,0/21
color,color,17/21
good,good,0/21
flip,flip,22/22
good,good,0/21
scratch,scratch,21/22
good,good,1/25
color,color,21/24
good,good,1/25
contamination,contamination,20/20
good,good,1/25
crack,crack,23/25
good,good,1/25
faulty_imprint,faulty_imprint,18/18
good,good,0/25
scratch,scratch,23/23
good,good,3/25
pill_type,pill_type,8/8
good,good,36/40
manipulated_front,manipulated_front,11/23
good,good,37/40
scratch_head,scratch_head,7/23
good,good,36/40
scratch_neck,scratch_neck,8/24
good,good,38/40
thread_side,thread_side,1/22
good,good,39/40
thread_top,thread_top,8/22
good,good,0/32
crack,crack,16/16
good,good,0/32
glue_strip,glue_strip,17/17
good,good,0/32
gray_stroke,gray_stroke,15/15
good,good,0/32
oil,oil,17/17
good,good,0/32
rough,rough,14/14
good,good,1/11
defective,defective,29/29
good,good,58/59
bent_lead,bent_lead,2/9
good,good,58/59
cut_lead,cut_lead,2/9
good,good,58/59
damaged_case,damaged_case,7/9
good,good,57/59
misplaced,misplaced,3/9
good,good,31/31
broken_teeth,broken_teeth,0/18
good,good,31/31
fabric_border,fabric_border,4/16
good,good,31/31
fabric_interior,fabric_interior,1/15
good,good,31/31
rough,rough,7/16
good,good,31/31
split_teeth,split_teeth,2/17
good,good,31/31
squeezed_teeth,squeezed_teeth,0/15
