good,good,16/18
color,color,7/7
good,good,16/18
scratch,scratch,20/20
good,good,16/18
liquid,liquid,9/9
good,good,16/18
hole,hole,7/9
good,good,18/19
broken_large,broken_large,17/19
good,good,18/19
broken_small,broken_small,19/21
good,good,18/19
contamination,contamination,7/20
good,good,27/57
bent_wire,bent_wire,6/12
good,good,33/57
cable_swap,cable_swap,5/11
good,good,29/57
cut_inner_insulation,cut_inner_insulation,8/13
good,good,37/57
cut_outer_insulation,cut_outer_insulation,4/9
good,good,36/57
missing_cable,missing_cable,8/11
good,good,40/57
missing_wire,missing_wire,0/9
good,good,39/57
poke_insulation,poke_insulation,5/9
good,good,22/22
crack,crack,4/22
good,good,22/22
faulty_imprint,faulty_imprint,1/21
good,good,22/22
poke,poke,2/20
good,good,22/22
scratch,scratch,1/22
good,good,22/22
squeeze,squeeze,1/19
good,good,25/27
color,color,18/18
good,good,27/27
cut,cut,16/16
good,good,25/27
hole,hole,15/16
good,good,25/27
metal_contamination,metal_contamination,15/16
good,good,27/27
thread,thread,17/18
good,good,20/20
bent,bent,1/11
good,good,20/20
broken,broken,7/11
good,good,20/20
glue,glue,4/10
good,good,20/20
metal_contamination,metal_contamination,0/10
good,good,20/20
thread,thread,4/10
good,good,2/39
crack,crack,16/17
good,good,2/39
cut,cut,16/16
good,good,2/39
hole,hole,17/17
good,good,1/39
print,print,15/16
good,good,31/31
color,color,18/18
good,good,31/31
cut,cut,18/18
good,good,31/31
fold,fold,13/16
good,good,31/31
glue,glue,15/18
good,good,31/31
poke,poke,17/17
good,good,12/21
bent,bent,22/24
good,good,4/21
color,color,17/21
good,good,11/21
flip,flip,19/22
good,good,8/21
scratch,scratch,21/22
good,good,0/25
color,color,24/24
good,good,0/25
contamination,contamination,20/20
good,good,0/25
crack,crack,24/25
good,good,0/25
faulty_imprint,faulty_imprint,18/18
good,good,0/25
scratch,scratch,23/23
good,good,1/25
pill_type,pill_type,8/8
good,good,35/40
manipulated_front,manipulated_front,12/23
good,good,35/40
scratch_head,scratch_head,11/23
good,good,35/40
scratch_neck,scratch_neck,9/24
good,good,37/40
thread_side,thread_side,2/22
good,good,37/40
thread_top,thread_top,7/22
good,good,0/32
crack,crack,16/16
good,good,0/32
glue_strip,glue_strip,17/17
good,good,0/32
gray_stroke,gray_stroke,15/15
good,good,0/32
oil,oil,17/17
good,good,0/32
rough,rough,14/14
good,good,6/11
defective,defective,24/29
good,good,59/59
bent_lead,bent_lead,0/9
good,good,59/59
cut_lead,cut_lead,1/9
good,good,59/59
damaged_case,damaged_case,3/9
good,good,59/59
misplaced,misplaced,3/9
good,good,31/31
broken_teeth,broken_teeth,0/18
good,good,31/31
fabric_border,fabric_border,6/16
good,good,31/31
fabric_interior,fabric_interior,1/15
good,good,31/31
rough,rough,3/16
good,good,31/31
split_teeth,split_teeth,0/17
good,good,31/31
squeezed_teeth,squeezed_teeth,0/15
