good,good,7/18
color,color,5/7
good,good,7/18
scratch,scratch,17/20
good,good,9/18
liquid,liquid,7/9
good,good,7/18
hole,hole,9/9
good,good,18/19
broken_large,broken_large,13/19
good,good,18/19
broken_small,broken_small,15/21
good,good,16/19
contamination,contamination,12/20
good,good,0/57
bent_wire,bent_wire,12/12
good,good,0/57
cable_swap,cable_swap,11/11
good,good,0/57
cut_inner_insulation,cut_inner_insulation,13/13
good,good,0/57
cut_outer_insulation,cut_outer_insulation,9/9
good,good,0/57
missing_cable,missing_cable,11/11
good,good,0/57
missing_wire,missing_wire,9/9
good,good,0/57
poke_insulation,poke_insulation,9/9
good,good,22/22
crack,crack,4/22
good,good,22/22
faulty_imprint,faulty_imprint,0/21
good,good,22/22
poke,poke,0/20
good,good,22/22
scratch,scratch,0/22
good,good,22/22
squeeze,squeeze,1/19
good,good,19/27
color,color,6/18
good,good,20/27
cut,cut,14/16
good,good,17/27
hole,hole,14/16
good,good,16/27
metal_contamination,metal_contamination,12/16
good,good,20/27
thread,thread,10/18
good,good,20/20
bent,bent,4/11
good,good,20/20
broken,broken,8/11
good,good,20/20
glue,glue,3/10
good,good,20/20
metal_contamination,metal_contamination,3/10
good,good,20/20
thread,thread,4/10
good,good,0/39
crack,crack,17/17
good,good,0/39
cut,cut,16/16
good,good,0/39
hole,hole,17/17
good,good,0/39
print,print,14/16
good,good,31/31
color,color,6/18
good,good,31/31
cut,cut,5/18
good,good,31/31
fold,fold,12/16
good,good,31/31
glue,glue,11/18
good,good,31/31
poke,poke,12/17
good,good,19/21
bent,bent,17/24
good,good,12/21
color,color,18/21
good,good,16/21
flip,flip,20/22
good,good,15/21
scratch,scratch,17/22
good,good,0/25
color,color,24/24
good,good,0/25
contamination,contamination,20/20
good,good,0/25
crack,crack,25/25
good,good,0/25
faulty_imprint,faulty_imprint,18/18
good,good,0/25
scratch,scratch,23/23
good,good,0/25
pill_type,pill_type,8/8
good,good,35/40
manipulated_front,manipulated_front,10/23
good,good,38/40
scratch_head,scratch_head,5/23
good,good,38/40
scratch_neck,scratch_neck,7/24
good,good,38/40
thread_side,thread_side,2/22
good,good,38/40
thread_top,thread_top,4/22
good,good,1/32
crack,crack,16/16
good,good,5/32
glue_strip,glue_strip,15/17
good,good,2/32
gray_stroke,gray_stroke,14/15
good,good,1/32
oil,oil,15/17
good,good,5/32
rough,rough,14/14
good,good,0/11
defective,defective,29/29
good,good,48/59
bent_lead,bent_lead,5/9
good,good,53/59
cut_lead,cut_lead,2/9
good,good,53/59
damaged_case,damaged_case,6/9
good,good,50/59
misplaced,misplaced,6/9
good,good,31/31
broken_teeth,broken_teeth,0/18
good,good,31/31
fabric_border,fabric_border,3/16
good,good,31/31
fabric_interior,fabric_interior,0/15
good,good,31/31
rough,rough,0/16
good,good,31/31
split_teeth,split_teeth,0/17
good,good,31/31
squeezed_teeth,squeezed_teeth,0/15
