good,good,8/18
color,color,7/7
good,good,9/18
scratch,scratch,20/20
good,good,8/18
liquid,liquid,9/9
good,good,8/18
hole,hole,9/9
good,good,18/19
broken_large,broken_large,17/19
good,good,18/19
broken_small,broken_small,19/21
good,good,18/19
contamination,contamination,11/20
good,good,5/57
bent_wire,bent_wire,12/12
good,good,12/57
cable_swap,cable_swap,10/11
good,good,6/57
cut_inner_insulation,cut_inner_insulation,10/13
good,good,5/57
cut_outer_insulation,cut_outer_insulation,9/9
good,good,6/57
missing_cable,missing_cable,11/11
good,good,5/57
missing_wire,missing_wire,8/9
good,good,5/57
poke_insulation,poke_insulation,9/9
good,good,22/22
crack,crack,8/22
good,good,22/22
faulty_imprint,faulty_imprint,5/21
good,good,22/22
poke,poke,7/20
good,good,22/22
scratch,scratch,5/22
good,good,22/22
squeeze,squeeze,4/19
good,good,4/27
color,color,18/18
good,good,4/27
cut,cut,16/16
good,good,3/27
hole,hole,16/16
good,good,1/27
metal_contamination,metal_contamination,16/16
good,good,4/27
thread,thread,18/18
good,good,20/20
bent,bent,6/11
good,good,20/20
broken,broken,9/11
good,good,20/20
glue,glue,8/10
good,good,20/20
metal_contamination,metal_contamination,7/10
good,good,20/20
thread,thread,7/10
good,good,0/39
crack,crack,17/17
good,good,0/39
cut,cut,16/16
good,good,0/39
hole,hole,17/17
good,good,0/39
print,print,16/16
good,good,31/31
color,color,18/18
good,good,31/31
cut,cut,18/18
good,good,31/31
fold,fold,14/16
good,good,31/31
glue,glue,18/18
good,good,31/31
poke,poke,17/17
good,good,0/21
bent,bent,24/24
good,good,0/21
color,color,21/21
good,good,0/21
flip,flip,22/22
good,good,0/21
scratch,scratch,22/22
good,good,0/25
color,color,24/24
good,good,0/25
contamination,contamination,20/20
good,good,0/25
crack,crack,24/25
good,good,0/25
faulty_imprint,faulty_imprint,18/18
good,good,0/25
scratch,scratch,23/23
good,good,1/25
pill_type,pill_type,8/8
good,good,12/40
manipulated_front,manipulated_front,21/23
good,good,12/40
scratch_head,scratch_head,23/23
good,good,12/40
scratch_neck,scratch_neck,21/24
good,good,19/40
thread_side,thread_side,17/22
good,good,23/40
thread_top,thread_top,17/22
good,good,1/32
crack,crack,16/16
good,good,4/32
glue_strip,glue_strip,17/17
good,good,1/32
gray_stroke,gray_stroke,15/15
good,good,2/32
oil,oil,17/17
good,good,1/32
rough,rough,14/14
good,good,0/11
defective,defective,29/29
good,good,32/59
bent_lead,bent_lead,6/9
good,good,42/59
cut_lead,cut_lead,4/9
good,good,46/59
damaged_case,damaged_case,9/9
good,good,28/59
misplaced,misplaced,8/9
good,good,31/31
broken_teeth,broken_teeth,5/18
good,good,31/31
fabric_border,fabric_border,12/16
good,good,31/31
fabric_interior,fabric_interior,8/15
good,good,31/31
rough,rough,9/16
good,good,31/31
split_teeth,split_teeth,5/17
good,good,31/31
squeezed_teeth,squeezed_teeth,2/15
