good,good,17/18
color,color,5/7
good,good,17/18
scratch,scratch,15/20
good,good,17/18
liquid,liquid,5/9
good,good,17/18
hole,hole,3/9
good,good,19/19
broken_large,broken_large,13/19
good,good,19/19
broken_small,broken_small,9/21
good,good,19/19
contamination,contamination,5/20
good,good,57/57
bent_wire,bent_wire,0/12
good,good,57/57
cable_swap,cable_swap,0/11
good,good,57/57
cut_inner_insulation,cut_inner_insulation,0/13
good,good,57/57
cut_outer_insulation,cut_outer_insulation,0/9
good,good,57/57
missing_cable,missing_cable,0/11
good,good,57/57
missing_wire,missing_wire,0/9
good,good,57/57
poke_insulation,poke_insulation,0/9
good,good,22/22
crack,crack,0/22
good,good,22/22
faulty_imprint,faulty_imprint,0/21
good,good,22/22
poke,poke,0/20
good,good,22/22
scratch,scratch,0/22
good,good,22/22
squeeze,squeeze,0/19
good,good,27/27
color,color,14/18
good,good,27/27
cut,cut,10/16
good,good,27/27
hole,hole,12/16
good,good,27/27
metal_contamination,metal_contamination,6/16
good,good,27/27
thread,thread,8/18
good,good,20/20
bent,bent,2/11
good,good,20/20
broken,broken,0/11
good,good,20/20
glue,glue,0/10
good,good,20/20
metal_contamination,metal_contamination,0/10
good,good,20/20
thread,thread,0/10
good,good,4/39
crack,crack,17/17
good,good,1/39
cut,cut,16/16
good,good,6/39
hole,hole,17/17
good,good,1/39
print,print,16/16
good,good,31/31
color,color,10/18
good,good,31/31
cut,cut,9/18
good,good,31/31
fold,fold,10/16
good,good,31/31
glue,glue,2/18
good,good,31/31
poke,poke,2/17
good,good,20/21
bent,bent,10/24
good,good,19/21
color,color,4/21
good,good,20/21
flip,flip,0/22
good,good,19/21
scratch,scratch,12/22
good,good,24/25
color,color,1/24
good,good,25/25
contamination,contamination,1/20
good,good,25/25
crack,crack,1/25
good,good,24/25
faulty_imprint,faulty_imprint,1/18
good,good,25/25
scratch,scratch,6/23
good,good,24/25
pill_type,pill_type,1/8
good,good,38/40
manipulated_front,manipulated_front,1/23
good,good,36/40
scratch_head,scratch_head,1/23
good,good,40/40
scratch_neck,scratch_neck,1/24
good,good,40/40
thread_side,thread_side,0/22
good,good,40/40
thread_top,thread_top,3/22
good,good,31/32
crack,crack,16/16
good,good,32/32
glue_strip,glue_strip,15/17
good,good,28/32
gray_stroke,gray_stroke,6/15
good,good,9/32
oil,oil,17/17
good,good,19/32
rough,rough,13/14
good,good,11/11
defective,defective,0/29
good,good,59/59
bent_lead,bent_lead,0/9
good,good,59/59
cut_lead,cut_lead,0/9
good,good,59/59
damaged_case,damaged_case,0/9
good,good,59/59
misplaced,misplaced,0/9
good,good,31/31
broken_teeth,broken_teeth,1/18
good,good,31/31
fabric_border,fabric_border,0/16
good,good,31/31
fabric_interior,fabric_interior,0/15
good,good,31/31
rough,rough,0/16
good,good,31/31
split_teeth,split_teeth,0/17
good,good,31/31
squeezed_teeth,squeezed_teeth,0/15
