good,good,15/18
color,color,5/7
good,good,16/18
scratch,scratch,15/20
good,good,16/18
liquid,liquid,7/9
good,good,8/18
hole,hole,6/9
good,good,15/19
broken_large,broken_large,18/19
good,good,16/19
broken_small,broken_small,20/21
good,good,13/19
contamination,contamination,15/20
good,good,57/57
bent_wire,bent_wire,0/12
good,good,57/57
cable_swap,cable_swap,0/11
good,good,57/57
cut_inner_insulation,cut_inner_insulation,0/13
good,good,57/57
cut_outer_insulation,cut_outer_insulation,0/9
good,good,57/57
missing_cable,missing_cable,2/11
good,good,57/57
missing_wire,missing_wire,0/9
good,good,57/57
poke_insulation,poke_insulation,0/9
good,good,22/22
crack,crack,4/22
good,good,22/22
faulty_imprint,faulty_imprint,0/21
good,good,22/22
poke,poke,2/20
good,good,22/22
scratch,scratch,1/22
good,good,22/22
squeeze,squeeze,1/19
good,good,26/27
color,color,13/18
good,good,22/27
cut,cut,7/16
good,good,26/27
hole,hole,11/16
good,good,22/27
metal_contamination,metal_contamination,5/16
good,good,23/27
thread,thread,11/18
good,good,20/20
bent,bent,6/11
good,good,20/20
broken,broken,8/11
good,good,20/20
glue,glue,6/10
good,good,20/20
metal_contamination,metal_contamination,7/10
good,good,20/20
thread,thread,6/10
good,good,0/39
crack,crack,17/17
good,good,0/39
cut,cut,16/16
good,good,0/39
hole,hole,17/17
good,good,0/39
print,print,16/16
good,good,24/31
color,color,15/18
good,good,23/31
cut,cut,16/18
good,good,28/31
fold,fold,15/16
good,good,18/31
glue,glue,18/18
good,good,25/31
poke,poke,16/17
good,good,0/21
bent,bent,24/24
good,good,0/21
color,color,21/21
good,good,0/21
flip,flip,22/22
good,good,0/21
scratch,scratch,22/22
good,good,0/25
color,color,24/24
good,good,0/25
contamination,contamination,20/20
good,good,0/25
crack,crack,24/25
good,good,0/25
faulty_imprint,faulty_imprint,18/18
good,good,0/25
scratch,scratch,23/23
good,good,0/25
pill_type,pill_type,8/8
good,good,21/40
manipulated_front,manipulated_front,4/23
good,good,22/40
scratch_head,scratch_head,0/23
good,good,24/40
scratch_neck,scratch_neck,7/24
good,good,39/40
thread_side,thread_side,2/22
good,good,38/40
thread_top,thread_top,7/22
good,good,0/32
crack,crack,16/16
good,good,0/32
glue_strip,glue_strip,15/17
good,good,0/32
gray_stroke,gray_stroke,15/15
good,good,0/32
oil,oil,17/17
good,good,0/32
rough,rough,14/14
good,good,11/11
defective,defective,3/29
good,good,58/59
bent_lead,bent_lead,1/9
good,good,57/59
cut_lead,cut_lead,2/9
good,good,57/59
damaged_case,damaged_case,6/9
good,good,57/59
misplaced,misplaced,1/9
good,good,31/31
broken_teeth,broken_teeth,3/18
good,good,31/31
fabric_border,fabric_border,6/16
good,good,31/31
fabric_interior,fabric_interior,4/15
good,good,31/31
rough,rough,9/16
good,good,31/31
split_teeth,split_teeth,1/17
good,good,31/31
squeezed_teeth,squeezed_teeth,2/15
