good,good,17/18
color,color,7/7
good,good,17/18
scratch,scratch,20/20
good,good,17/18
liquid,liquid,9/9
good,good,17/18
hole,hole,6/9
good,good,7/19
broken_large,broken_large,18/19
good,good,3/19
broken_small,broken_small,21/21
good,good,4/19
contamination,contamination,19/20
good,good,19/57
bent_wire,bent_wire,8/12
good,good,26/57
cable_swap,cable_swap,8/11
good,good,11/57
cut_inner_insulation,cut_inner_insulation,9/13
good,good,15/57
cut_outer_insulation,cut_outer_insulation,6/9
good,good,16/57
missing_cable,missing_cable,9/11
good,good,18/57
missing_wire,missing_wire,5/9
good,good,16/57
poke_insulation,poke_insulation,9/9
good,good,22/22
crack,crack,12/22
good,good,22/22
faulty_imprint,faulty_imprint,4/21
good,good,22/22
poke,poke,8/20
good,good,22/22
scratch,scratch,3/22
good,good,22/22
squeeze,squeeze,6/19
good,good,27/27
color,color,18/18
good,good,27/27
cut,cut,16/16
good,good,27/27
hole,hole,15/16
good,good,27/27
metal_contamination,metal_contamination,15/16
good,good,27/27
thread,thread,15/18
good,good,20/20
bent,bent,8/11
good,good,20/20
broken,broken,8/11
good,good,20/20
glue,glue,6/10
good,good,20/20
metal_contamination,metal_contamination,4/10
good,good,20/20
thread,thread,8/10
good,good,6/39
crack,crack,17/17
good,good,4/39
cut,cut,16/16
good,good,4/39
hole,hole,17/17
good,good,2/39
print,print,15/16
good,good,31/31
color,color,15/18
good,good,31/31
cut,cut,18/18
good,good,31/31
fold,fold,13/16
good,good,31/31
glue,glue,18/18
good,good,31/31
poke,poke,16/17
good,good,0/21
bent,bent,24/24
good,good,0/21
color,color,21/21
good,good,0/21
flip,flip,22/22
good,good,0/21
scratch,scratch,22/22
good,good,12/25
color,color,15/24
good,good,15/25
contamination,contamination,16/20
good,good,15/25
crack,crack,17/25
good,good,19/25
faulty_imprint,faulty_imprint,16/18
good,good,13/25
scratch,scratch,20/23
good,good,18/25
pill_type,pill_type,7/8
good,good,34/40
manipulated_front,manipulated_front,12/23
good,good,30/40
scratch_head,scratch_head,8/23
good,good,30/40
scratch_neck,scratch_neck,6/24
good,good,38/40
thread_side,thread_side,1/22
good,good,37/40
thread_top,thread_top,6/22
good,good,5/32
crack,crack,16/16
good,good,5/32
glue_strip,glue_strip,17/17
good,good,5/32
gray_stroke,gray_stroke,15/15
good,good,5/32
oil,oil,17/17
good,good,5/32
rough,rough,14/14
good,good,0/11
defective,defective,29/29
good,good,55/59
bent_lead,bent_lead,4/9
good,good,55/59
cut_lead,cut_lead,2/9
good,good,55/59
damaged_case,damaged_case,7/9
good,good,54/59
misplaced,misplaced,3/9
good,good,31/31
broken_teeth,broken_teeth,6/18
good,good,31/31
fabric_border,fabric_border,9/16
good,good,31/31
fabric_interior,fabric_interior,4/15
good,good,31/31
rough,rough,10/16
good,good,31/31
split_teeth,split_teeth,1/17
good,good,31/31
squeezed_teeth,squeezed_teeth,1/15
