good,good,15/18
color,color,7/7
good,good,14/18
scratch,scratch,20/20
good,good,15/18
liquid,liquid,9/9
good,good,14/18
hole,hole,7/9
good,good,15/19
broken_large,broken_large,17/19
good,good,15/19
broken_small,broken_small,21/21
good,good,15/19
contamination,contamination,10/20
good,good,14/57
bent_wire,bent_wire,4/12
good,good,16/57
cable_swap,cable_swap,6/11
good,good,16/57
cut_inner_insulation,cut_inner_insulation,8/13
good,good,17/57
cut_outer_insulation,cut_outer_insulation,5/9
good,good,19/57
missing_cable,missing_cable,7/11
good,good,19/57
missing_wire,missing_wire,4/9
good,good,19/57
poke_insulation,poke_insulation,5/9
good,good,22/22
crack,crack,9/22
good,good,22/22
faulty_imprint,faulty_imprint,6/21
good,good,22/22
poke,poke,6/20
good,good,22/22
scratch,scratch,6/22
good,good,22/22
squeeze,squeeze,8/19
good,good,27/27
color,color,16/18
good,good,27/27
cut,cut,12/16
good,good,27/27
hole,hole,10/16
good,good,27/27
metal_contamination,metal_contamination,1/16
good,good,27/27
thread,thread,9/18
good,good,20/20
bent,bent,5/11
good,good,20/20
broken,broken,8/11
good,good,20/20
glue,glue,7/10
good,good,20/20
metal_contamination,metal_contamination,3/10
good,good,20/20
thread,thread,7/10
good,good,11/39
crack,crack,17/17
good,good,11/39
cut,cut,16/16
good,good,6/39
hole,hole,17/17
good,good,5/39
print,print,13/16
good,good,31/31
color,color,18/18
good,good,31/31
cut,cut,18/18
good,good,31/31
fold,fold,13/16
good,good,31/31
glue,glue,17/18
good,good,31/31
poke,poke,17/17
good,good,7/21
bent,bent,24/24
good,good,7/21
color,color,21/21
good,good,7/21
flip,flip,22/22
good,good,7/21
scratch,scratch,22/22
good,good,7/25
color,color,21/24
good,good,2/25
contamination,contamination,20/20
good,good,5/25
crack,crack,22/25
good,good,6/25
faulty_imprint,faulty_imprint,18/18
good,good,4/25
scratch,scratch,22/23
good,good,13/25
pill_type,pill_type,8/8
good,good,38/40
manipulated_front,manipulated_front,4/23
good,good,37/40
scratch_head,scratch_head,0/23
good,good,36/40
scratch_neck,scratch_neck,2/24
good,good,39/40
thread_side,thread_side,0/22
good,good,39/40
thread_top,thread_top,5/22
good,good,32/32
crack,crack,16/16
good,good,32/32
glue_strip,glue_strip,17/17
good,good,31/32
gray_stroke,gray_stroke,12/15
good,good,28/32
oil,oil,17/17
good,good,30/32
rough,rough,13/14
good,good,3/11
defective,defective,27/29
good,good,43/59
bent_lead,bent_lead,4/9
good,good,43/59
cut_lead,cut_lead,3/9
good,good,43/59
damaged_case,damaged_case,9/9
good,good,43/59
misplaced,misplaced,7/9
good,good,31/31
broken_teeth,broken_teeth,1/18
good,good,31/31
fabric_border,fabric_border,6/16
good,good,31/31
fabric_interior,fabric_interior,2/15
good,good,31/31
rough,rough,5/16
good,good,31/31
split_teeth,split_teeth,0/17
good,good,31/31
squeezed_teeth,squeezed_teeth,0/15
