good,good,16/18
color,color,7/7
good,good,16/18
scratch,scratch,20/20
good,good,16/18
liquid,liquid,8/9
good,good,16/18
hole,hole,5/9
good,good,18/19
broken_large,broken_large,17/19
good,good,18/19
broken_small,broken_small,18/21
good,good,18/19
contamination,contamination,8/20
good,good,49/57
bent_wire,bent_wire,1/12
good,good,52/57
cable_swap,cable_swap,2/11
good,good,51/57
cut_inner_insulation,cut_inner_insulation,2/13
good,good,52/57
cut_outer_insulation,cut_outer_insulation,1/9
good,good,52/57
missing_cable,missing_cable,5/11
good,good,55/57
missing_wire,missing_wire,0/9
good,good,56/57
poke_insulation,poke_insulation,2/9
good,good,22/22
crack,crack,3/22
good,good,22/22
faulty_imprint,faulty_imprint,1/21
good,good,22/22
poke,poke,1/20
good,good,22/22
scratch,scratch,0/22
good,good,22/22
squeeze,squeeze,0/19
good,good,27/27
color,color,18/18
good,good,27/27
cut,cut,16/16
good,good,27/27
hole,hole,15/16
good,good,27/27
metal_contamination,metal_contamination,12/16
good,good,27/27
thread,thread,16/18
good,good,20/20
bent,bent,1/11
good,good,20/20
broken,broken,5/11
good,good,20/20
glue,glue,4/10
good,good,20/20
metal_contamination,metal_contamination,0/10
good,good,20/20
thread,thread,4/10
good,good,2/39
crack,crack,15/17
good,good,1/39
cut,cut,16/16
good,good,1/39
hole,hole,16/17
good,good,1/39
print,print,16/16
good,good,31/31
color,color,16/18
good,good,31/31
cut,cut,16/18
good,good,31/31
fold,fold,13/16
good,good,31/31
glue,glue,14/18
good,good,31/31
poke,poke,11/17
good,good,2/21
bent,bent,24/24
good,good,0/21
color,color,12/21
good,good,2/21
flip,flip,19/22
good,good,2/21
scratch,scratch,22/22
good,good,1/25
color,color,20/24
good,good,1/25
contamination,contamination,20/20
good,good,1/25
crack,crack,23/25
good,good,1/25
faulty_imprint,faulty_imprint,18/18
good,good,0/25
scratch,scratch,23/23
good,good,1/25
pill_type,pill_type,8/8
good,good,31/40
manipulated_front,manipulated_front,15/23
good,good,31/40
scratch_head,scratch_head,11/23
good,good,31/40
scratch_neck,scratch_neck,8/24
good,good,36/40
thread_side,thread_side,3/22
good,good,36/40
thread_top,thread_top,8/22
good,good,3/32
crack,crack,16/16
good,good,5/32
glue_strip,glue_strip,17/17
good,good,4/32
gray_stroke,gray_stroke,15/15
good,good,4/32
oil,oil,17/17
good,good,3/32
rough,rough,14/14
good,good,7/11
defective,defective,11/29
good,good,59/59
bent_lead,bent_lead,2/9
good,good,59/59
cut_lead,cut_lead,1/9
good,good,59/59
damaged_case,damaged_case,4/9
good,good,59/59
misplaced,misplaced,2/9
good,good,31/31
broken_teeth,broken_teeth,0/18
good,good,31/31
fabric_border,fabric_border,4/16
good,good,31/31
fabric_interior,fabric_interior,0/15
good,good,31/31
rough,rough,1/16
good,good,31/31
split_teeth,split_teeth,0/17
good,good,31/31
squeezed_teeth,squeezed_teeth,0/15
