good,good,16/18
color,color,7/7
good,good,16/18
scratch,scratch,20/20
good,good,16/18
liquid,liquid,8/9
good,good,16/18
hole,hole,8/9
good,good,15/19
broken_large,broken_large,18/19
good,good,15/19
broken_small,broken_small,21/21
good,good,12/19
contamination,contamination,15/20
good,good,44/57
bent_wire,bent_wire,2/12
good,good,48/57
cable_swap,cable_swap,2/11
good,good,46/57
cut_inner_insulation,cut_inner_insulation,4/13
good,good,48/57
cut_outer_insulation,cut_outer_insulation,2/9
good,good,48/57
missing_cable,missing_cable,7/11
good,good,45/57
missing_wire,missing_wire,0/9
good,good,49/57
poke_insulation,poke_insulation,2/9
good,good,22/22
crack,crack,5/22
good,good,22/22
faulty_imprint,faulty_imprint,1/21
good,good,22/22
poke,poke,3/20
good,good,22/22
scratch,scratch,0/22
good,good,22/22
squeeze,squeeze,1/19
good,good,23/27
color,color,18/18
good,good,23/27
cut,cut,16/16
good,good,23/27
hole,hole,15/16
good,good,17/27
metal_contamination,metal_contamination,16/16
good,good,24/27
thread,thread,17/18
good,good,20/20
bent,bent,3/11
good,good,20/20
broken,broken,6/11
good,good,20/20
glue,glue,5/10
good,good,20/20
metal_contamination,metal_contamination,2/10
good,good,20/20
thread,thread,5/10
good,good,0/39
crack,crack,5/17
good,good,0/39
cut,cut,12/16
good,good,0/39
hole,hole,9/17
good,good,0/39
print,print,13/16
good,good,31/31
color,color,9/18
good,good,31/31
cut,cut,18/18
good,good,31/31
fold,fold,13/16
good,good,31/31
glue,glue,12/18
good,good,31/31
poke,poke,16/17
good,good,2/21
bent,bent,17/24
good,good,1/21
color,color,17/21
good,good,1/21
flip,flip,20/22
good,good,2/21
scratch,scratch,18/22
good,good,5/25
color,color,21/24
good,good,1/25
contamination,contamination,20/20
good,good,2/25
crack,crack,23/25
good,good,1/25
faulty_imprint,faulty_imprint,18/18
good,good,0/25
scratch,scratch,23/23
good,good,6/25
pill_type,pill_type,8/8
good,good,38/40
manipulated_front,manipulated_front,9/23
good,good,38/40
scratch_head,scratch_head,3/23
good,good,38/40
scratch_neck,scratch_neck,5/24
good,good,40/40
thread_side,thread_side,0/22
good,good,40/40
thread_top,thread_top,5/22
good,good,0/32
crack,crack,14/16
good,good,0/32
glue_strip,glue_strip,16/17
good,good,0/32
gray_stroke,gray_stroke,14/15
good,good,0/32
oil,oil,13/17
good,good,0/32
rough,rough,14/14
good,good,11/11
defective,defective,12/29
good,good,59/59
bent_lead,bent_lead,1/9
good,good,59/59
cut_lead,cut_lead,1/9
good,good,59/59
damaged_case,damaged_case,5/9
good,good,59/59
misplaced,misplaced,3/9
good,good,31/31
broken_teeth,broken_teeth,1/18
good,good,31/31
fabric_border,fabric_border,4/16
good,good,31/31
fabric_interior,fabric_interior,0/15
good,good,31/31
rough,rough,3/16
good,good,31/31
split_teeth,split_teeth,0/17
good,good,31/31
squeezed_teeth,squeezed_teeth,0/15
