good,good,17/18
color,color,7/7
good,good,17/18
scratch,scratch,20/20
good,good,17/18
liquid,liquid,9/9
good,good,17/18
hole,hole,6/9
good,good,18/19
broken_large,broken_large,17/19
good,good,17/19
broken_small,broken_small,19/21
good,good,18/19
contamination,contamination,11/20
good,good,6/57
bent_wire,bent_wire,8/12
good,good,6/57
cable_swap,cable_swap,10/11
good,good,5/57
cut_inner_insulation,cut_inner_insulation,10/13
good,good,6/57
cut_outer_insulation,cut_outer_insulation,6/9
good,good,8/57
missing_cable,missing_cable,10/11
good,good,8/57
missing_wire,missing_wire,6/9
good,good,4/57
poke_insulation,poke_insulation,9/9
good,good,22/22
crack,crack,10/22
good,good,22/22
faulty_imprint,faulty_imprint,5/21
good,good,22/22
poke,poke,6/20
good,good,22/22
scratch,scratch,3/22
good,good,22/22
squeeze,squeeze,4/19
good,good,27/27
color,color,15/18
good,good,27/27
cut,cut,16/16
good,good,27/27
hole,hole,14/16
good,good,27/27
metal_contamination,metal_contamination,6/16
good,good,27/27
thread,thread,12/18
good,good,20/20
bent,bent,4/11
good,good,20/20
broken,broken,4/11
good,good,20/20
glue,glue,4/10
good,good,20/20
metal_contamination,metal_contamination,2/10
good,good,20/20
thread,thread,5/10
good,good,14/39
crack,crack,17/17
good,good,12/39
cut,cut,16/16
good,good,4/39
hole,hole,17/17
good,good,11/39
print,print,13/16
good,good,31/31
color,color,12/18
good,good,31/31
cut,cut,17/18
good,good,31/31
fold,fold,14/16
good,good,31/31
glue,glue,13/18
good,good,31/31
poke,poke,13/17
good,good,17/21
bent,bent,20/24
good,good,4/21
color,color,19/21
good,good,13/21
flip,flip,18/22
good,good,10/21
scratch,scratch,22/22
good,good,22/25
color,color,5/24
good,good,22/25
contamination,contamination,8/20
good,good,22/25
crack,crack,10/25
good,good,21/25
faulty_imprint,faulty_imprint,16/18
good,good,19/25
scratch,scratch,19/23
good,good,24/25
pill_type,pill_type,5/8
good,good,38/40
manipulated_front,manipulated_front,4/23
good,good,38/40
scratch_head,scratch_head,3/23
good,good,39/40
scratch_neck,scratch_neck,4/24
good,good,39/40
thread_side,thread_side,0/22
good,good,39/40
thread_top,thread_top,3/22
good,good,25/32
crack,crack,16/16
good,good,8/32
glue_strip,glue_strip,17/17
good,good,7/32
gray_stroke,gray_stroke,15/15
good,good,7/32
oil,oil,17/17
good,good,6/32
rough,rough,14/14
good,good,0/11
defective,defective,26/29
good,good,55/59
bent_lead,bent_lead,2/9
good,good,55/59
cut_lead,cut_lead,2/9
good,good,54/59
damaged_case,damaged_case,6/9
good,good,55/59
misplaced,misplaced,4/9
good,good,31/31
broken_teeth,broken_teeth,1/18
good,good,31/31
fabric_border,fabric_border,0/16
good,good,31/31
fabric_interior,fabric_interior,0/15
good,good,31/31
rough,rough,0/16
good,good,31/31
split_teeth,split_teeth,0/17
good,good,31/31
squeezed_teeth,squeezed_teeth,0/15
