good,good,17/18
color,color,7/7
good,good,17/18
scratch,scratch,20/20
good,good,17/18
liquid,liquid,8/9
good,good,17/18
hole,hole,5/9
good,good,9/19
broken_large,broken_large,19/19
good,good,4/19
broken_small,broken_small,21/21
good,good,4/19
contamination,contamination,19/20
good,good,2/57
bent_wire,bent_wire,10/12
good,good,2/57
cable_swap,cable_swap,11/11
good,good,1/57
cut_inner_insulation,cut_inner_insulation,12/13
good,good,2/57
cut_outer_insulation,cut_outer_insulation,7/9
good,good,3/57
missing_cable,missing_cable,11/11
good,good,2/57
missing_wire,missing_wire,9/9
good,good,2/57
poke_insulation,poke_insulation,9/9
good,good,22/22
crack,crack,13/22
good,good,22/22
faulty_imprint,faulty_imprint,5/21
good,good,22/22
poke,poke,10/20
good,good,22/22
scratch,scratch,8/22
good,good,22/22
squeeze,squeeze,5/19
good,good,26/27
color,color,18/18
good,good,27/27
cut,cut,16/16
good,good,25/27
hole,hole,16/16
good,good,22/27
metal_contamination,metal_contamination,16/16
good,good,27/27
thread,thread,17/18
good,good,20/20
bent,bent,3/11
good,good,20/20
broken,broken,3/11
good,good,20/20
glue,glue,3/10
good,good,20/20
metal_contamination,metal_contamination,0/10
good,good,20/20
thread,thread,3/10
good,good,3/39
crack,crack,17/17
good,good,1/39
cut,cut,16/16
good,good,1/39
hole,hole,17/17
good,good,1/39
print,print,16/16
good,good,31/31
color,color,12/18
good,good,31/31
cut,cut,17/18
good,good,31/31
fold,fold,14/16
good,good,31/31
glue,glue,6/18
good,good,31/31
poke,poke,15/17
good,good,2/21
bent,bent,24/24
good,good,0/21
color,color,21/21
good,good,1/21
flip,flip,22/22
good,good,2/21
scratch,scratch,22/22
good,good,5/25
color,color,22/24
good,good,7/25
contamination,contamination,19/20
good,good,10/25
crack,crack,19/25
good,good,8/25
faulty_imprint,faulty_imprint,18/18
good,good,7/25
scratch,scratch,23/23
good,good,16/25
pill_type,pill_type,7/8
good,good,30/40
manipulated_front,manipulated_front,14/23
good,good,28/40
scratch_head,scratch_head,18/23
good,good,28/40
scratch_neck,scratch_neck,16/24
good,good,32/40
thread_side,thread_side,9/22
good,good,32/40
thread_top,thread_top,10/22
good,good,6/32
crack,crack,16/16
good,good,5/32
glue_strip,glue_strip,17/17
good,good,3/32
gray_stroke,gray_stroke,15/15
good,good,5/32
oil,oil,17/17
good,good,3/32
rough,rough,14/14
good,good,10/11
defective,defective,20/29
good,good,54/59
bent_lead,bent_lead,2/9
good,good,54/59
cut_lead,cut_lead,3/9
good,good,55/59
damaged_case,damaged_case,8/9
good,good,54/59
misplaced,misplaced,4/9
good,good,31/31
broken_teeth,broken_teeth,2/18
good,good,31/31
fabric_border,fabric_border,9/16
good,good,31/31
fabric_interior,fabric_interior,0/15
good,good,31/31
rough,rough,6/16
good,good,31/31
split_teeth,split_teeth,2/17
good,good,31/31
squeezed_teeth,squeezed_teeth,2/15
