/data/mvtec/wood/test/good/001.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/002.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/003.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/004.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/005.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/006.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/007.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/008.png,"No. wood appears not dead on the center, wood appears non-dead on the lower left."
/data/mvtec/wood/test/good/009.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/good/010.png,"No. wood appears not dead on the center, which categorically indicates a breach of quality expectations."
/data/mvtec/wood/test/good/011.png,"No. wood appears non-delfective, lacking such faults."
/data/mvtec/wood/test/good/012.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/013.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/014.png,
/data/mvtec/wood/test/good/015.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/016.png,"No. wood appears not dead on the center, wood appears non-dead on the lower left, wood seems non-death on the upper right, which categorically indicates a breach of quality expectations."
/data/mvtec/wood/test/good/017.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/018.png,Yes. A thorough analysis shows scratch present on the whole of This wood.
15/18
/data/mvtec/wood/test/color/001.png,Yes. A thorough analysis shows hole present on the center of This wood.
/data/mvtec/wood/test/color/002.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/color/003.png,Yes. A thorough analysis shows hole present on the whole of This wood.
/data/mvtec/wood/test/color/004.png,Yes. A thorough analysis shows stain present on the center of This wood.
/data/mvtec/wood/test/color/005.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/color/006.png,Yes. A thorough analysis shows stain present on the center of This wood.
/data/mvtec/wood/test/color/007.png,Yes. A thorough analysis shows stain present on the center of This wood.
7/7
/data/mvtec/wood/test/good/001.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/002.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/003.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/004.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/005.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/006.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/007.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/008.png,"No. wood appears not dead on the center, wood appears non-dead on the lower left."
/data/mvtec/wood/test/good/009.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/good/010.png,"No. wood appears not dead on the center, which categorically indicates a breach of quality expectations."
/data/mvtec/wood/test/good/011.png,"No. wood appears not dead on the center, wood appears non-dead on the upper left, which categorically indicates a breach of quality expectations."
/data/mvtec/wood/test/good/012.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/013.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/good/014.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/good/015.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/016.png,"No. wood appears not dead on the center, wood appears non-dead on the lower left, wood seems non-death on the upper right."
/data/mvtec/wood/test/good/017.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/018.png,Yes. A thorough analysis shows scratch present on the whole of This wood.
14/18
/data/mvtec/wood/test/scratch/001.png,Yes. A thorough analysis shows scratch present on the center part of This wood.
/data/mvtec/wood/test/scratch/002.png,Yes. A thorough analysis shows scratch present on the center part of This wood.
/data/mvtec/wood/test/scratch/003.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/scratch/004.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/scratch/005.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/scratch/006.png,Yes. A thorough analysis shows scratch present on the whole of This wood.
/data/mvtec/wood/test/scratch/007.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/scratch/008.png,Yes. A thorough analysis shows scratch present on the center part of This wood.
/data/mvtec/wood/test/scratch/009.png,Yes. A thorough analysis shows scratch present on the center part of This wood.
/data/mvtec/wood/test/scratch/010.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/scratch/011.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/scratch/012.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/scratch/013.png,Yes. A thorough analysis shows scratch present on the whole of This wood.
/data/mvtec/wood/test/scratch/014.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/scratch/015.png,"Yes. After employing a holistic approach to the examination of this wood, it has been unmistakably determined that there is scratch present on the center part, this wood."
/data/mvtec/wood/test/scratch/016.png,Yes. A thorough analysis shows scratch present on the center part of This wood.
/data/mvtec/wood/test/scratch/017.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/scratch/018.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/scratch/019.png,Yes. A thorough analysis shows scratch present on the center part of This wood.
/data/mvtec/wood/test/scratch/020.png,Yes. A thorough analysis shows scratch present on the center of This wood.
20/20
/data/mvtec/wood/test/good/001.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/002.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/003.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/004.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/005.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/006.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/007.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/008.png,"No. wood appears not dead on the center, wood appears non-dead on the lower left."
/data/mvtec/wood/test/good/009.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/good/010.png,"No. wood appears not dead on the center, which categorically indicates a breach of quality expectations."
/data/mvtec/wood/test/good/011.png,"No. wood appears not dead on the center, wood appears non-dead on the upper left."
/data/mvtec/wood/test/good/012.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/013.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/good/014.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/good/015.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/016.png,"No. wood appears not dead on the center, wood appears non-dead on the lower left, wood seems non-death on the upper right, which categorically indicates a breach of quality expectations."
/data/mvtec/wood/test/good/017.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/018.png,Yes. A thorough analysis shows scratch present on the whole of This wood.
14/18
/data/mvtec/wood/test/liquid/001.png,Yes. A thorough analysis shows stain present on the top part of This wood.
/data/mvtec/wood/test/liquid/002.png,"Yes. After employing a holistic approach to the examination of this wood, it has been unmistakably determined that there is knot present on the center, this wood."
/data/mvtec/wood/test/liquid/003.png,"Yes. A thorough analysis shows knot present on the center of this wood, scratch present on a lower center of This wood."
/data/mvtec/wood/test/liquid/004.png,"Yes. After employing a holistic approach to the examination of this wood, it has been unmistakably determined that there is knot present on the center, this wood."
/data/mvtec/wood/test/liquid/005.png,"Yes. A thorough analysis shows knot present on the upper left of this wood, knot present midle right of This wood."
/data/mvtec/wood/test/liquid/006.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/liquid/007.png,Yes. A thorough analysis shows hole present on the center of This wood.
/data/mvtec/wood/test/liquid/008.png,Yes. A thorough analysis shows hole present on the center of This wood.
/data/mvtec/wood/test/liquid/009.png,Yes. A thorough analysis shows hole present on the center of This wood.
9/9
/data/mvtec/wood/test/good/001.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/002.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/003.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/004.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/005.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/006.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/007.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/008.png,"No. wood appears not dead on the center, which categorically indicates a breach of quality expectations."
/data/mvtec/wood/test/good/009.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/good/010.png,"No. wood appears not dead on the center, which categorically indicates a breach of quality expectations."
/data/mvtec/wood/test/good/011.png,No. wood appears not dead on the center.
/data/mvtec/wood/test/good/012.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/013.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/good/014.png,Yes. A thorough analysis shows scratch present on the center of This wood.
/data/mvtec/wood/test/good/015.png,"No. wood appears non-delfective, lacking stain, scrape, hole type faults."
/data/mvtec/wood/test/good/016.png,"No. wood appears not dead on the center, wood appears non-dead on the lower left."
/data/mvtec/wood/test/good/017.png,"No. wood appears not dead on the center, wood appears non-dead on the lower left."
/data/mvtec/wood/test/good/018.png,Yes. A thorough analysis shows scratch present on the whole of This wood.
14/18
/data/mvtec/wood/test/hole/001.png,"Yes. After employing a holistic approach to the examination of this wood, it has been unmistakably determined that there is hole present on the center, this wood."
/data/mvtec/wood/test/hole/002.png,
/data/mvtec/wood/test/hole/003.png,
/data/mvtec/wood/test/hole/004.png,"Yes. A thorough analysis shows knot present on the lower center of this wood, knotpresent on the upper left of this wooden, knot presenton the upper right of This wooden."
/data/mvtec/wood/test/hole/005.png,Yes. A thorough analysis shows crack present on the center part of This wood.
/data/mvtec/wood/test/hole/006.png,"No. wood appears not dead on the center, wood appears non-dead on the upper left, wood appearances non-death on the lower right."
/data/mvtec/wood/test/hole/007.png,Yes. A thorough analysis shows hole present on the center of This wood.
/data/mvtec/wood/test/hole/008.png,Yes. A thorough analysis shows hole present on the center of This wood.
/data/mvtec/wood/test/hole/009.png,Yes. A thorough analysis shows hole present on the center of This wood.
6/9
/data/mvtec/bottle/test/good/001.png,Yes. A thorough analysis shows scratch present on the whole of This bottle.
/data/mvtec/bottle/test/good/002.png,No. bottle seems fine.
/data/mvtec/bottle/test/good/003.png,"No. bottle appears not broken, lacking contamination type faults."
/data/mvtec/bottle/test/good/004.png,"No. bottle appears not broken, lacking contamination type faults."
/data/mvtec/bottle/test/good/005.png,"No. bottle appears not broken, lacking contamination type faults."
/data/mvtec/bottle/test/good/006.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/good/007.png,Yes. A thorough analysis shows corrosion present on the whole of This bottle.
/data/mvtec/bottle/test/good/008.png,"No. bottle appears not broken, lacking contamination type faults."
/data/mvtec/bottle/test/good/009.png,"No. bottle appears not broken, lacking contamination type faults."
/data/mvtec/bottle/test/good/010.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/good/011.png,"No. bottle appears non-delfective, lacking broken type faults."
/data/mvtec/bottle/test/good/012.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/good/013.png,"No. bottle appears not broken, lacking contamination type faults."
/data/mvtec/bottle/test/good/014.png,"No. bottle appears not broken, lacking contamination type faults."
/data/mvtec/bottle/test/good/015.png,Yes. A thorough analysis shows scratch present on the center of This bottle.
/data/mvtec/bottle/test/good/016.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/good/017.png,"No. bottle appears not broken, lacking contamination type faults."
/data/mvtec/bottle/test/good/018.png,Yes. A thorough analysis shows corrosion present on the whole of This bottle.
/data/mvtec/bottle/test/good/019.png,"No. bottle appears non-delfective, lacking broken type faults."
11/19
/data/mvtec/bottle/test/broken_large/001.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/broken_large/002.png,Yes. A thorough analysis shows broken present on the center of This bottle.
/data/mvtec/bottle/test/broken_large/003.png,Yes. A thorough analysis shows crack present on the center of This bottle.
/data/mvtec/bottle/test/broken_large/004.png,Yes. A thorough analysis shows contamination present on the top part of This bottle.
/data/mvtec/bottle/test/broken_large/005.png,Yes. A thorough analysis shows broken present on the center of This bottle.
/data/mvtec/bottle/test/broken_large/006.png,Yes. A thorough analysis shows broken present on the center of This bottle.
/data/mvtec/bottle/test/broken_large/007.png,Yes. A thorough analysis shows broken present on the bottom part of This bottle.
/data/mvtec/bottle/test/broken_large/008.png,Yes. A thorough analysis shows broken present on the center of This bottle.
/data/mvtec/bottle/test/broken_large/009.png,Yes. A thorough analysis shows crack present on the center of This bottle.
/data/mvtec/bottle/test/broken_large/010.png,Yes. A thorough analysis shows broken present on the center of This bottle.
/data/mvtec/bottle/test/broken_large/011.png,"No. bottle appears not broken, lacking contamination type faults."
/data/mvtec/bottle/test/broken_large/012.png,Yes. A thorough analysis shows broken present on the center of This bottle.
/data/mvtec/bottle/test/broken_large/013.png,Yes. A thorough analysis shows crack present on the center of This bottle.
/data/mvtec/bottle/test/broken_large/014.png,Yes. A thorough analysis shows contamination present on the whole of This bottle.
/data/mvtec/bottle/test/broken_large/015.png,Yes. A thorough analysis shows broken present on the bottom part of This bottle.
/data/mvtec/bottle/test/broken_large/016.png,Yes. A thorough analysis shows broken present on the bottom part of This bottle.
/data/mvtec/bottle/test/broken_large/017.png,Yes. A thorough analysis shows crack present on the center of This bottle.
/data/mvtec/bottle/test/broken_large/018.png,Yes. A thorough analysis shows crack present on the center of This bottle.
/data/mvtec/bottle/test/broken_large/019.png,Yes. A thorough analysis shows crack present on the center of This bottle.
18/19
/data/mvtec/bottle/test/good/001.png,Yes. A thorough analysis shows scratch present on the center of This bottle.
/data/mvtec/bottle/test/good/002.png,No. bottle seems fine.
/data/mvtec/bottle/test/good/003.png,"No. bottle appears not broken, lacking contamination type faults."
/data/mvtec/bottle/test/good/004.png,
/data/mvtec/bottle/test/good/005.png,"No. bottle appears not broken, lacking contamination type faults."
/data/mvtec/bottle/test/good/006.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/good/007.png,Yes. A thorough analysis shows corrosion present on the whole of This bottle.
/data/mvtec/bottle/test/good/008.png,"No. bottle appears not broken, lacking contamination type faults."
/data/mvtec/bottle/test/good/009.png,No. bottle seems fine.
/data/mvtec/bottle/test/good/010.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/good/011.png,"No. bottle appears non-delfective, lacking broken type faults."
/data/mvtec/bottle/test/good/012.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/good/013.png,No. bottle seems fine.
/data/mvtec/bottle/test/good/014.png,"No. bottle appears non-delfective, lacking broken type faults."
/data/mvtec/bottle/test/good/015.png,Yes. A thorough analysis shows scratch present on the center of This bottle.
/data/mvtec/bottle/test/good/016.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/good/017.png,No. bottle seems fine.
/data/mvtec/bottle/test/good/018.png,Yes. A thorough analysis shows corrosion present on the whole of This bottle.
/data/mvtec/bottle/test/good/019.png,"No. bottle appears non-delfective, lacking broken type faults."
10/19
/data/mvtec/bottle/test/broken_small/001.png,Yes. A thorough analysis shows contamination present on the inside of This bottle.
/data/mvtec/bottle/test/broken_small/002.png,Yes. A thorough analysis shows broken present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/003.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/004.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/005.png,Yes. A thorough analysis shows crack present on the whole of This bottle.
/data/mvtec/bottle/test/broken_small/006.png,Yes. A thorough analysis shows broken present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/007.png,Yes. A thorough analysis shows contamination present on the whole of This bottle.
/data/mvtec/bottle/test/broken_small/008.png,Yes. A thorough analysis shows crack present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/009.png,Yes. A thorough analysis shows broken present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/010.png,Yes. A thorough analysis shows broken present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/011.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/012.png,Yes. A thorough analysis shows contamination present on the whole of This bottle.
/data/mvtec/bottle/test/broken_small/013.png,Yes. A thorough analysis shows broken present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/014.png,Yes. A thorough analysis shows crack present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/015.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/016.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/017.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/018.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/broken_small/019.png,Yes. A thorough analysis shows contamination present on the lower center of This bottle.
/data/mvtec/bottle/test/broken_small/020.png,Yes. A thorough analysis shows contamination present on the bottom part of This bottle.
/data/mvtec/bottle/test/broken_small/021.png,Yes. A thorough analysis shows contamination present on the lower center of This bottle.
21/21
/data/mvtec/bottle/test/good/001.png,Yes. A thorough analysis shows scratch present on the center of This bottle.
/data/mvtec/bottle/test/good/002.png,No. bottle seems fine.
/data/mvtec/bottle/test/good/003.png,"No. bottle appears non-delfective, lacking broken type faults."
/data/mvtec/bottle/test/good/004.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/good/005.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/good/006.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/good/007.png,Yes. A thorough analysis shows corrosion present on the whole of This bottle.
/data/mvtec/bottle/test/good/008.png,Yes. A thorough analysis shows corrosion present on the whole of This bottle.
/data/mvtec/bottle/test/good/009.png,
/data/mvtec/bottle/test/good/010.png,Yes. A thorough analysis shows contamination present on the center of This bottle.
/data/mvtec/bottle/test/good/011.png,"No. bottle appears non-delfective, lacking broken type faults."
