good,good,14/18
color,color,7/7
good,good,14/18
scratch,scratch,20/20
good,good,14/18
liquid,liquid,9/9
good,good,14/18
hole,hole,9/9
good,good,0/19
broken_large,broken_large,19/19
good,good,0/19
broken_small,broken_small,21/21
good,good,0/19
contamination,contamination,20/20
good,good,20/57
bent_wire,bent_wire,7/12
good,good,20/57
cable_swap,cable_swap,11/11
good,good,27/57
cut_inner_insulation,cut_inner_insulation,6/13
good,good,22/57
cut_outer_insulation,cut_outer_insulation,5/9
good,good,29/57
missing_cable,missing_cable,7/11
good,good,21/57
missing_wire,missing_wire,5/9
good,good,33/57
poke_insulation,poke_insulation,6/9
good,good,22/22
crack,crack,9/22
good,good,22/22
faulty_imprint,faulty_imprint,4/21
good,good,22/22
poke,poke,2/20
good,good,22/22
scratch,scratch,4/22
good,good,22/22
squeeze,squeeze,4/19
good,good,4/27
color,color,18/18
good,good,2/27
cut,cut,16/16
good,good,0/27
hole,hole,16/16
good,good,2/27
metal_contamination,metal_contamination,16/16
good,good,2/27
thread,thread,18/18
good,good,0/20
bent,bent,6/11
good,good,0/20
broken,broken,8/11
good,good,0/20
glue,glue,6/10
good,good,1/20
metal_contamination,metal_contamination,4/10
good,good,0/20
thread,thread,8/10
good,good,0/39
crack,crack,17/17
good,good,0/39
cut,cut,16/16
good,good,0/39
hole,hole,17/17
good,good,0/39
print,print,16/16
good,good,0/31
color,color,18/18
good,good,0/31
cut,cut,18/18
good,good,0/31
fold,fold,15/16
good,good,0/31
glue,glue,18/18
good,good,0/31
poke,poke,17/17
good,good,0/21
bent,bent,23/24
good,good,0/21
color,color,21/21
good,good,0/21
flip,flip,22/22
good,good,0/21
scratch,scratch,22/22
good,good,0/25
color,color,24/24
good,good,0/25
contamination,contamination,20/20
good,good,0/25
crack,crack,25/25
good,good,0/25
faulty_imprint,faulty_imprint,18/18
good,good,0/25
scratch,scratch,23/23
good,good,0/25
pill_type,pill_type,8/8
good,good,30/40
manipulated_front,manipulated_front,2/23
good,good,18/40
scratch_head,scratch_head,19/23
good,good,35/40
scratch_neck,scratch_neck,12/24
good,good,9/40
thread_side,thread_side,7/22
good,good,32/40
thread_top,thread_top,5/22
good,good,0/32
crack,crack,16/16
good,good,0/32
glue_strip,glue_strip,17/17
good,good,0/32
gray_stroke,gray_stroke,15/15
good,good,0/32
oil,oil,17/17
good,good,0/32
rough,rough,14/14
good,good,0/11
defective,defective,28/29
good,good,26/59
bent_lead,bent_lead,2/9
good,good,48/59
cut_lead,cut_lead,2/9
good,good,47/59
damaged_case,damaged_case,5/9
good,good,2/59
misplaced,misplaced,3/9
good,good,31/31
broken_teeth,broken_teeth,4/18
good,good,31/31
fabric_border,fabric_border,14/16
good,good,31/31
fabric_interior,fabric_interior,1/15
good,good,31/31
rough,rough,8/16
good,good,31/31
split_teeth,split_teeth,3/17
good,good,31/31
squeezed_teeth,squeezed_teeth,2/15
