good,good,16/18
color,color,1/7
good,good,16/18
scratch,scratch,4/20
good,good,16/18
liquid,liquid,4/9
good,good,15/18
hole,hole,7/9
good,good,4/19
broken_large,broken_large,19/19
good,good,1/19
broken_small,broken_small,20/21
good,good,1/19
contamination,contamination,18/20
good,good,0/57
bent_wire,bent_wire,12/12
good,good,1/57
cable_swap,cable_swap,11/11
good,good,0/57
cut_inner_insulation,cut_inner_insulation,13/13
good,good,0/57
cut_outer_insulation,cut_outer_insulation,9/9
good,good,0/57
missing_cable,missing_cable,8/11
good,good,0/57
missing_wire,missing_wire,9/9
good,good,0/57
poke_insulation,poke_insulation,9/9
good,good,22/22
crack,crack,16/22
good,good,22/22
faulty_imprint,faulty_imprint,9/21
good,good,22/22
poke,poke,12/20
good,good,22/22
scratch,scratch,13/22
good,good,22/22
squeeze,squeeze,9/19
good,good,27/27
color,color,3/18
good,good,27/27
cut,cut,5/16
good,good,27/27
hole,hole,3/16
good,good,27/27
metal_contamination,metal_contamination,11/16
good,good,27/27
thread,thread,4/18
good,good,20/20
bent,bent,4/11
good,good,20/20
broken,broken,8/11
good,good,20/20
glue,glue,4/10
good,good,20/20
metal_contamination,metal_contamination,1/10
good,good,20/20
thread,thread,6/10
good,good,1/39
crack,crack,17/17
good,good,1/39
cut,cut,16/16
good,good,1/39
hole,hole,17/17
good,good,1/39
print,print,15/16
good,good,31/31
color,color,2/18
good,good,31/31
cut,cut,3/18
good,good,31/31
fold,fold,9/16
good,good,29/31
glue,glue,8/18
good,good,31/31
poke,poke,4/17
good,good,0/21
bent,bent,5/24
good,good,0/21
color,color,11/21
good,good,0/21
flip,flip,14/22
good,good,0/21
scratch,scratch,14/22
good,good,0/25
color,color,24/24
good,good,0/25
contamination,contamination,20/20
good,good,0/25
crack,crack,24/25
good,good,0/25
faulty_imprint,faulty_imprint,16/18
good,good,0/25
scratch,scratch,23/23
good,good,0/25
pill_type,pill_type,8/8
good,good,39/40
manipulated_front,manipulated_front,6/23
good,good,40/40
scratch_head,scratch_head,1/23
good,good,40/40
scratch_neck,scratch_neck,6/24
good,good,39/40
thread_side,thread_side,0/22
good,good,40/40
thread_top,thread_top,5/22
good,good,0/32
crack,crack,13/16
good,good,0/32
glue_strip,glue_strip,7/17
good,good,0/32
gray_stroke,gray_stroke,3/15
good,good,0/32
oil,oil,1/17
good,good,0/32
rough,rough,10/14
good,good,10/11
defective,defective,22/29
good,good,49/59
bent_lead,bent_lead,5/9
good,good,51/59
cut_lead,cut_lead,2/9
good,good,55/59
damaged_case,damaged_case,8/9
good,good,53/59
misplaced,misplaced,6/9
good,good,31/31
broken_teeth,broken_teeth,1/18
good,good,31/31
fabric_border,fabric_border,3/16
good,good,31/31
fabric_interior,fabric_interior,0/15
good,good,31/31
rough,rough,1/16
good,good,31/31
split_teeth,split_teeth,1/17
good,good,31/31
squeezed_teeth,squeezed_teeth,1/15
