good,good,14/18
color,color,7/7
good,good,14/18
scratch,scratch,20/20
good,good,14/18
liquid,liquid,9/9
good,good,15/18
hole,hole,9/9
good,good,11/19
broken_large,broken_large,19/19
good,good,11/19
broken_small,broken_small,21/21
good,good,6/19
contamination,contamination,18/20
good,good,29/57
bent_wire,bent_wire,8/12
good,good,22/57
cable_swap,cable_swap,11/11
good,good,22/57
cut_inner_insulation,cut_inner_insulation,10/13
good,good,32/57
cut_outer_insulation,cut_outer_insulation,6/9
good,good,35/57
missing_cable,missing_cable,10/11
good,good,33/57
missing_wire,missing_wire,4/9
good,good,37/57
poke_insulation,poke_insulation,5/9
good,good,22/22
crack,crack,6/22
good,good,22/22
faulty_imprint,faulty_imprint,2/21
good,good,22/22
poke,poke,5/20
good,good,22/22
scratch,scratch,3/22
good,good,22/22
squeeze,squeeze,2/19
good,good,24/27
color,color,18/18
good,good,25/27
cut,cut,16/16
good,good,24/27
hole,hole,16/16
good,good,21/27
metal_contamination,metal_contamination,16/16
good,good,25/27
thread,thread,17/18
good,good,20/20
bent,bent,5/11
good,good,20/20
broken,broken,8/11
good,good,20/20
glue,glue,7/10
good,good,20/20
metal_contamination,metal_contamination,5/10
good,good,20/20
thread,thread,8/10
good,good,0/39
crack,crack,17/17
good,good,0/39
cut,cut,16/16
good,good,0/39
hole,hole,17/17
good,good,0/39
print,print,14/16
good,good,31/31
color,color,18/18
good,good,31/31
cut,cut,18/18
good,good,31/31
fold,fold,14/16
good,good,31/31
glue,glue,16/18
good,good,31/31
poke,poke,17/17
good,good,13/21
bent,bent,23/24
good,good,5/21
color,color,20/21
good,good,9/21
flip,flip,21/22
good,good,11/21
scratch,scratch,22/22
good,good,0/25
color,color,24/24
good,good,0/25
contamination,contamination,20/20
good,good,0/25
crack,crack,25/25
good,good,0/25
faulty_imprint,faulty_imprint,18/18
good,good,0/25
scratch,scratch,23/23
good,good,0/25
pill_type,pill_type,8/8
good,good,28/40
manipulated_front,manipulated_front,15/23
good,good,31/40
scratch_head,scratch_head,18/23
good,good,30/40
scratch_neck,scratch_neck,15/24
good,good,30/40
thread_side,thread_side,13/22
good,good,33/40
thread_top,thread_top,13/22
good,good,0/32
crack,crack,16/16
good,good,2/32
glue_strip,glue_strip,17/17
good,good,0/32
gray_stroke,gray_stroke,15/15
good,good,0/32
oil,oil,17/17
good,good,3/32
rough,rough,14/14
good,good,4/11
defective,defective,27/29
good,good,33/59
bent_lead,bent_lead,6/9
good,good,40/59
cut_lead,cut_lead,4/9
good,good,39/59
damaged_case,damaged_case,8/9
good,good,34/59
misplaced,misplaced,7/9
good,good,31/31
broken_teeth,broken_teeth,2/18
good,good,31/31
fabric_border,fabric_border,6/16
good,good,31/31
fabric_interior,fabric_interior,1/15
good,good,31/31
rough,rough,5/16
good,good,31/31
split_teeth,split_teeth,0/17
good,good,31/31
squeezed_teeth,squeezed_teeth,1/15
