good,good,14/18
color,color,7/7
good,good,14/18
scratch,scratch,20/20
good,good,14/18
liquid,liquid,8/9
good,good,15/18
hole,hole,6/9
good,good,0/19
broken_large,broken_large,19/19
good,good,0/19
broken_small,broken_small,21/21
good,good,0/19
contamination,contamination,20/20
good,good,0/57
bent_wire,bent_wire,12/12
good,good,0/57
cable_swap,cable_swap,11/11
good,good,0/57
cut_inner_insulation,cut_inner_insulation,13/13
good,good,0/57
cut_outer_insulation,cut_outer_insulation,9/9
good,good,0/57
missing_cable,missing_cable,11/11
good,good,0/57
missing_wire,missing_wire,9/9
good,good,0/57
poke_insulation,poke_insulation,9/9
good,good,22/22
crack,crack,6/22
good,good,22/22
faulty_imprint,faulty_imprint,1/21
good,good,22/22
poke,poke,3/20
good,good,22/22
scratch,scratch,2/22
good,good,22/22
squeeze,squeeze,3/19
good,good,27/27
color,color,18/18
good,good,25/27
cut,cut,16/16
good,good,25/27
hole,hole,15/16
good,good,24/27
metal_contamination,metal_contamination,16/16
good,good,25/27
thread,thread,17/18
good,good,20/20
bent,bent,7/11
good,good,20/20
broken,broken,9/11
good,good,20/20
glue,glue,6/10
good,good,20/20
metal_contamination,metal_contamination,5/10
good,good,20/20
thread,thread,6/10
good,good,0/39
crack,crack,17/17
good,good,0/39
cut,cut,16/16
good,good,0/39
hole,hole,17/17
good,good,0/39
print,print,16/16
good,good,31/31
color,color,18/18
good,good,31/31
cut,cut,18/18
good,good,31/31
fold,fold,15/16
good,good,31/31
glue,glue,18/18
good,good,31/31
poke,poke,17/17
good,good,1/21
bent,bent,24/24
good,good,0/21
color,color,20/21
good,good,1/21
flip,flip,22/22
good,good,0/21
scratch,scratch,22/22
good,good,1/25
color,color,24/24
good,good,5/25
contamination,contamination,20/20
good,good,6/25
crack,crack,23/25
good,good,0/25
faulty_imprint,faulty_imprint,18/18
good,good,3/25
scratch,scratch,23/23
good,good,15/25
pill_type,pill_type,8/8
good,good,31/40
manipulated_front,manipulated_front,10/23
good,good,31/40
scratch_head,scratch_head,3/23
good,good,30/40
scratch_neck,scratch_neck,7/24
good,good,31/40
thread_side,thread_side,1/22
good,good,32/40
thread_top,thread_top,7/22
good,good,6/32
crack,crack,16/16
good,good,5/32
glue_strip,glue_strip,17/17
good,good,5/32
gray_stroke,gray_stroke,15/15
good,good,2/32
oil,oil,17/17
good,good,6/32
rough,rough,14/14
good,good,0/11
defective,defective,29/29
good,good,43/59
bent_lead,bent_lead,6/9
good,good,36/59
cut_lead,cut_lead,4/9
good,good,32/59
damaged_case,damaged_case,9/9
good,good,44/59
misplaced,misplaced,7/9
good,good,31/31
broken_teeth,broken_teeth,0/18
good,good,31/31
fabric_border,fabric_border,1/16
good,good,31/31
fabric_interior,fabric_interior,0/15
good,good,31/31
rough,rough,0/16
good,good,31/31
split_teeth,split_teeth,0/17
good,good,31/31
squeezed_teeth,squeezed_teeth,0/15
